date,open,high,low,close
17/10/2012,1072.3,1068.8,1076.3,1075.3
18/10/2012,1075.3,1072.5,1083.8,1083.5
19/10/2012,1083.5,1071.1,1083.5,1071.1
22/10/2012,1071.1,1062.5,1077.3,1066
23/10/2012,1066,1045,1069.3,1049
24/10/2012,1049,1035,1055.8,1050
25/10/2012,1050,1046.5,1063.3,1058.8
26/10/2012,1058.8,1048.5,1062,1059.5
29/10/2012,1059.5,1052.3,1060.5,1057
30/10/2012,1057,1055.3,1062.5,1059.5
31/10/2012,1059.5,1051,1066.5,1051
01/11/2012,1051,1047.3,1064.5,1062.5
02/11/2012,1062.5,1062.5,1071,1069.3
05/11/2012,1069.3,1062.5,1069.3,1063.5
06/11/2012,1063.5,1063.3,1074.5,1073.3
07/11/2012,1073.3,1056.4,1080,1056.5
08/11/2012,1056.5,1052.8,1064.8,1055.8
09/11/2012,1055.8,1043.5,1059.8,1052.8
12/11/2012,1052.8,1049.3,1057.8,1050.8
13/11/2012,1050.8,1040.3,1054,1052.3
14/11/2012,1052.3,1048.8,1057,1053.5
15/11/2012,1053.5,1037.8,1053.5,1038.5
16/11/2012,1038.5,1032.5,1043.5,1032.5
19/11/2012,1032.5,1032.5,1053,1053
20/11/2012,1053,1048.5,1056.8,1054.3
21/11/2012,1054.3,1049.3,1058.3,1055.8
22/11/2012,1055.8,1055.5,1063.8,1063.5
23/11/2012,1063.5,1059.8,1074,1074
26/11/2012,1074,1066.8,1076,1070.5
27/11/2012,1070.5,1069.5,1077.5,1073.3
28/11/2012,1073.3,1062.5,1073.3,1070.5
29/11/2012,1070.5,1070.5,1087.5,1086.5
30/11/2012,1086.5,1084.8,1092.8,1086
03/12/2012,1086,1086,1098.5,1089.8
04/12/2012,1089.8,1086,1091.8,1090
05/12/2012,1090,1090,1097.8,1092
06/12/2012,1092,1092,1104.3,1099.3
07/12/2012,1099.3,1095.8,1102.3,1099
10/12/2012,1099,1094.8,1108.3,1107
11/12/2012,1107,1103,1111,1110.8
12/12/2012,1110.8,1103.5,1112.5,1104.3
13/12/2012,1104.3,1094,1105.3,1097
14/12/2012,1097,1094.8,1100.5,1099.8
17/12/2012,1099.8,1096,1105.8,1104.8
18/12/2012,1104.8,1104.5,1110.5,1109
19/12/2012,1109,1104.5,1111,1110
20/12/2012,1110,1102.5,1110,1108.8
21/12/2012,1108.8,1098,1108.8,1104.5
27/12/2012,1104.5,1101.8,1116.3,1113.5
28/12/2012,1113.5,1106,1116.5,1107.8
02/01/2013,1107.8,1107.8,1131.8,1130
03/01/2013,1130,1127,1132,1131.5
04/01/2013,1131.5,1127.3,1139,1137.5
07/01/2013,1137.5,1130,1137.5,1130.3
08/01/2013,1130.3,1124.8,1134.3,1125
09/01/2013,1125,1119.5,1129,1127
10/01/2013,1127,1125.8,1132,1126.8
11/01/2013,1126.8,1126.8,1133.8,1133.3
14/01/2013,1133.3,1131,1138.5,1133.5
15/01/2013,1133.5,1124,1134.5,1126
16/01/2013,1126,1123.6,1131,1130.3
17/01/2013,1130.3,1129,1137.7,1136
18/01/2013,1136,1136,1141.3,1136.7
21/01/2013,1136.7,1135,1144,1143.3
22/01/2013,1143.3,1135,1143.5,1139.5
23/01/2013,1139.5,1136.3,1141.8,1139.8
24/01/2013,1139.8,1136,1147.5,1147.3
25/01/2013,1147.3,1144.3,1159,1158.5
28/01/2013,1158.5,1157.5,1162.3,1160.3
29/01/2013,1160.3,1155.8,1161.3,1160.5
30/01/2013,1160.5,1160.5,1174,1172.3
31/01/2013,1172.3,1166.5,1176.8,1168
01/02/2013,1168,1166.8,1178.3,1177
04/02/2013,1177,1159,1177,1160.8
05/02/2013,1160.8,1155.8,1175.3,1174.8
06/02/2013,1174.8,1167.8,1180.3,1173
07/02/2013,1173,1163,1176.3,1164.8
08/02/2013,1164.8,1164.8,1175.3,1174.5
11/02/2013,1174.5,1165.5,1175.5,1170.8
12/02/2013,1170.8,1165.8,1176,1174.8
13/02/2013,1174.8,1174.8,1186.8,1186
14/02/2013,1186,1177,1186,1183.5
15/02/2013,1183.5,1180.5,1186.3,1184.2
18/02/2013,1184.2,1177.3,1184.2,1182.5
19/02/2013,1182.5,1179.3,1191,1189.8
20/02/2013,1189.8,1187.8,1197.8,1196.8
21/02/2013,1196.8,1180.5,1196.8,1184.8
22/02/2013,1184.8,1184.8,1204.5,1203.5
25/02/2013,1203.5,1193,1208.3,1194.8
26/02/2013,1194.8,1174,1194.8,1174.3
27/02/2013,1174.3,1174.3,1191.3,1191.3
28/02/2013,1191.3,1188.3,1198,1196.8
01/03/2013,1196.8,1185.8,1199.5,1196
04/03/2013,1196,1186,1202.8,1201
05/03/2013,1201,1201,1215,1213.5
06/03/2013,1213.5,1202.3,1217,1204.8
07/03/2013,1204.8,1201.8,1208.8,1205.8
08/03/2013,1205.8,1205.8,1215.5,1210.8
11/03/2013,1210.8,1206,1214,1213.3
12/03/2013,1213.3,1203.5,1215.3,1203.8
13/03/2013,1203.8,1198.5,1207.4,1206.3
14/03/2013,1206.3,1206.3,1218.3,1217.5
15/03/2013,1217.5,1214.5,1218.3,1217.1
18/03/2013,1217.1,1172.5,1217.1,1187.3
19/03/2013,1187.3,1172.8,1188.5,1173.5
20/03/2013,1173.5,1173.5,1184.3,1180.3
21/03/2013,1180.3,1158,1183,1173.8
22/03/2013,1173.8,1166.3,1185.5,1185
25/03/2013,1185,1178.5,1194.3,1183.8
26/03/2013,1183.8,1179.3,1187,1180.3
27/03/2013,1180.3,1172.8,1188.3,1183.8
28/03/2013,1183.8,1180.5,1191.5,1190
02/04/2013,1190,1188,1199,1198.3
03/04/2013,1198.3,1188.3,1198.3,1189.8
04/04/2013,1189.8,1171.8,1194,1173.3
05/04/2013,1173.3,1156,1179,1162.5
08/04/2013,1162.5,1155.8,1172,1159
09/04/2013,1159,1159,1172.5,1169.5
10/04/2013,1169.5,1169.5,1193,1193
11/04/2013,1193,1188.3,1195.8,1195
12/04/2013,1195,1182,1195,1182
15/04/2013,1182,1167.5,1186,1174.8
16/04/2013,1174.8,1164,1177.3,1166.5
17/04/2013,1166.5,1145.8,1170.8,1146
18/04/2013,1146,1140.5,1155.4,1146.8
19/04/2013,1146.8,1146.8,1153.8,1148.4
22/04/2013,1148.4,1126.3,1148.4,1127
23/04/2013,1127,1127,1157,1154.8
24/04/2013,1154.8,1151,1168.5,1168
25/04/2013,1168,1163,1188.5,1185
26/04/2013,1185,1180.3,1190.3,1188.5
29/04/2013,1188.5,1183.5,1195.5,1194.8
30/04/2013,1194.8,1194.8,1202.3,1199
02/05/2013,1199,1185,1199,1193
03/05/2013,1193,1188.8,1207,1200.8
06/05/2013,1200.8,1199,1206.5,1203.5
07/05/2013,1203.5,1203.5,1214.3,1207.8
08/05/2013,1207.8,1207.8,1220.5,1219.5
10/05/2013,1219.5,1219.5,1232.3,1226
13/05/2013,1226,1219.5,1229.8,1220.8
14/05/2013,1220.8,1218.3,1226.3,1224
15/05/2013,1224,1223.5,1231,1229.5
16/05/2013,1229.5,1227,1240,1236.3
17/05/2013,1236.3,1232.3,1241.5,1241.4
20/05/2013,1241.4,1241.3,1251.8,1244.8
21/05/2013,1244.8,1237.8,1249.8,1249
22/05/2013,1249,1247.5,1259,1256
23/05/2013,1256,1217,1256,1226
24/05/2013,1226,1215.5,1232.8,1218.8
27/05/2013,1218.8,1218.8,1234.5,1233.5
28/05/2013,1233.5,1233.5,1247.3,1245.8
29/05/2013,1245.8,1221,1245.8,1223
30/05/2013,1223,1217.3,1230,1226
31/05/2013,1226,1210,1227.3,1217
03/06/2013,1217,1202.5,1223.5,1210.5
04/06/2013,1210.5,1206,1221.3,1209.3
05/06/2013,1209.3,1183,1209.3,1183.8
07/06/2013,1183.8,1175.5,1198.5,1195.3
10/06/2013,1195.3,1188.8,1197.5,1194.5
11/06/2013,1194.5,1178.8,1194.5,1183
12/06/2013,1183,1176.5,1193.3,1179
13/06/2013,1179,1155.8,1179,1172
14/06/2013,1172,1172,1185.5,1178
17/06/2013,1178,1178,1197,1192.3
18/06/2013,1192.3,1183,1198.3,1194
19/06/2013,1194,1173.8,1194,1175.3
20/06/2013,1175.3,1146,1175.3,1146.4
24/06/2013,1146.4,1109.3,1146.4,1111.8
25/06/2013,1111.8,1111.8,1134,1129.5
26/06/2013,1129.5,1129,1148.3,1147
27/06/2013,1147,1144.3,1164,1161.3
28/06/2013,1161.3,1149.5,1167,1150.3
01/07/2013,1150.3,1150.3,1169.8,1169.8
02/07/2013,1169.8,1154,1169.8,1160
03/07/2013,1160,1142,1160,1154.8
04/07/2013,1154.8,1154.8,1179,1175.3
05/07/2013,1175.3,1163.5,1187,1169
08/07/2013,1169,1169,1187.8,1183.3
09/07/2013,1183.3,1183.3,1196.5,1196
10/07/2013,1196,1186,1198,1195
11/07/2013,1195,1195,1212.5,1211.3
12/07/2013,1211.3,1208.5,1217.5,1210.8
15/07/2013,1210.8,1210.8,1222.8,1215
16/07/2013,1215,1210.3,1220,1212
17/07/2013,1212,1205.8,1220,1210.8
18/07/2013,1210.8,1207.3,1219.8,1217
19/07/2013,1217,1209,1218.8,1217.3
22/07/2013,1217.3,1211,1226.3,1214.5
23/07/2013,1214.5,1214.5,1223.8,1217.5
24/07/2013,1217.5,1217.5,1233.8,1232
25/07/2013,1232,1221.3,1234.3,1233
26/07/2013,1233,1225,1239,1228
29/07/2013,1228,1225,1237,1225.5
30/07/2013,1225.5,1225.5,1239.5,1238.3
31/07/2013,1238.3,1233.8,1242.8,1234.3
01/08/2013,1234.3,1234.3,1250.5,1248.8
02/08/2013,1248.8,1246.5,1254,1249.3
05/08/2013,1249.3,1248.3,1254.5,1251.3
06/08/2013,1251.3,1240,1254,1240
07/08/2013,1240,1236,1244.5,1242
08/08/2013,1242,1242,1254.8,1249.5
09/08/2013,1249.5,1249.5,1258.3,1254.8
12/08/2013,1254.8,1249.8,1257.3,1252.5
13/08/2013,1252.5,1252.5,1263.6,1261.5
14/08/2013,1261.5,1260.1,1266.3,1262
15/08/2013,1262,1238.3,1262,1245.5
16/08/2013,1245.5,1242,1250.5,1249.9
19/08/2013,1249.9,1249.9,1259,1250.8
20/08/2013,1250.8,1237.8,1250.8,1248.5
21/08/2013,1248.5,1226,1252.3,1227.8
22/08/2013,1227.8,1227.5,1242.8,1239.3
23/08/2013,1239.3,1235.8,1245,1244.8
26/08/2013,1244.8,1235.8,1248.5,1246.5
27/08/2013,1246.5,1223.5,1246.5,1225.8
28/08/2013,1225.8,1211.5,1227.3,1219.5
29/08/2013,1219.5,1219,1226.8,1225
30/08/2013,1225,1212.3,1227,1215.5
02/09/2013,1215.5,1215.5,1233,1231.3
03/09/2013,1231.3,1226.5,1241.5,1240
04/09/2013,1240,1233,1245.5,1242.5
05/09/2013,1242.5,1241.5,1250.8,1243
06/09/2013,1243,1238.8,1251.3,1249.8
09/09/2013,1249.8,1242.8,1253,1249
10/09/2013,1249,1249,1269.8,1269.8
11/09/2013,1269.8,1266.3,1274.8,1269.8
12/09/2013,1269.8,1265.8,1272,1267.8
13/09/2013,1267.8,1262.5,1267.8,1266.5
16/09/2013,1266.5,1266.5,1280.5,1279.8
17/09/2013,1279.8,1274,1279.8,1274.5
18/09/2013,1274.5,1271.5,1279.3,1275.5
19/09/2013,1275.5,1275.5,1292.3,1287.3
20/09/2013,1287.3,1283.5,1287.3,1285.2
23/09/2013,1285.2,1274,1288.3,1274.5
24/09/2013,1274.5,1274.5,1284.3,1284
25/09/2013,1284,1264,1284,1267
26/09/2013,1267,1267,1278.5,1275.8
27/09/2013,1275.8,1267.3,1280.8,1270.5
30/09/2013,1270.5,1254,1270.5,1260.3
01/10/2013,1260.3,1259.5,1271,1271
02/10/2013,1271,1256.3,1271,1260.3
03/10/2013,1260.3,1254.3,1269,1256.5
04/10/2013,1256.5,1251,1259.8,1252.5
07/10/2013,1252.5,1239.5,1252.5,1247.5
08/10/2013,1247.5,1240,1249,1242
09/10/2013,1242,1234,1246.5,1234.8
10/10/2013,1234.8,1234.8,1262.3,1260.5
11/10/2013,1260.5,1260.5,1268.8,1267.5
14/10/2013,1267.5,1254.5,1267.5,1258.5
15/10/2013,1258.5,1258.5,1273,1266
16/10/2013,1266,1253.8,1267.5,1267.5
17/10/2013,1267.5,1258,1269,1265.5
18/10/2013,1265.5,1260,1279.5,1279
21/10/2013,1279,1279,1292,1290.3
22/10/2013,1290.3,1290.3,1302.3,1301.5
23/10/2013,1301.5,1290,1301.5,1291.8
24/10/2013,1291.8,1291,1300.5,1299.3
25/10/2013,1299.3,1285.8,1299.3,1291.8
28/10/2013,1291.8,1286.5,1296.3,1289.5
29/10/2013,1289.5,1285.8,1295,1291.8
30/10/2013,1291.8,1288.8,1296.8,1292
31/10/2013,1292,1281.5,1292,1282.8
01/11/2013,1282.8,1275.5,1286,1278.5
04/11/2013,1278.5,1278.5,1287.5,1283.3
05/11/2013,1283.3,1271.8,1286,1274
06/11/2013,1274,1274,1288.3,1284
07/11/2013,1284,1279.5,1297,1285
08/11/2013,1285,1274.5,1287.5,1280.5
11/11/2013,1280.5,1280.5,1288.8,1288.5
12/11/2013,1288.5,1278.5,1288.5,1280
13/11/2013,1280,1269.3,1280,1273.8
14/11/2013,1273.8,1273.8,1290.5,1290
15/11/2013,1290,1290,1294.7,1293.8
18/11/2013,1293.8,1293.8,1307,1306.3
19/11/2013,1306.3,1298,1306.3,1300
20/11/2013,1300,1291,1300,1294.5
21/11/2013,1294.5,1282.8,1294.5,1291.5
22/11/2013,1291.5,1291.5,1300.5,1300.3
25/11/2013,1300.3,1300.3,1308.8,1308
26/11/2013,1308,1306,1310.3,1308.5
27/11/2013,1308.5,1306.8,1313.5,1312.5
28/11/2013,1312.5,1311.8,1318,1316.5
29/11/2013,1316.5,1309,1317,1310.8
02/12/2013,1310.8,1302.5,1311.3,1306
03/12/2013,1306,1280.3,1306.8,1282.8
04/12/2013,1282.8,1270.5,1290,1279.8
05/12/2013,1279.8,1268,1285.5,1270
06/12/2013,1270,1264,1279.8,1275
09/12/2013,1275,1274.3,1285.5,1283.8
10/12/2013,1283.8,1267.3,1283.8,1270.5
11/12/2013,1270.5,1265.5,1276.8,1266.8
12/12/2013,1266.8,1253.3,1266.8,1255.8
13/12/2013,1255.8,1252.8,1262.3,1255.3
16/12/2013,1255.3,1253.8,1270.8,1269.3
17/12/2013,1269.3,1262.5,1275.8,1264.3
18/12/2013,1264.3,1264.3,1278.3,1276
19/12/2013,1276,1276,1302.8,1301
20/12/2013,1301,1297.5,1307,1306.7
23/12/2013,1306.7,1306.7,1323,1322.3
27/12/2013,1322.3,1322.3,1339,1336.5
30/12/2013,1336.5,1325.3,1340.3,1335
02/01/2014,1335,1321.8,1336.5,1325.8
03/01/2014,1325.8,1321.8,1332,1326.8
07/01/2014,1326.8,1323.8,1331,1327.8
08/01/2014,1327.8,1323.3,1332.5,1323.3
09/01/2014,1323.3,1322,1333,1325.3
10/01/2014,1325.3,1325.3,1335,1329.5
13/01/2014,1329.5,1328.3,1336,1329.5
14/01/2014,1329.5,1314,1329.5,1323.8
15/01/2014,1323.8,1323.8,1344.3,1343
16/01/2014,1343,1340,1345.3,1341.8
17/01/2014,1341.8,1341,1350.5,1348.8
20/01/2014,1348.8,1347,1353.5,1351.3
21/01/2014,1351.3,1349,1355.8,1349.8
22/01/2014,1349.8,1349.8,1359.3,1355.8
23/01/2014,1355.8,1337.5,1355.8,1338.5
24/01/2014,1338.5,1317.5,1345.3,1319.5
27/01/2014,1319.5,1307.8,1319.5,1317.3
28/01/2014,1317.3,1309.3,1321.5,1317.5
29/01/2014,1317.5,1295.5,1327.8,1309
30/01/2014,1309,1297.8,1311.3,1303
31/01/2014,1303,1292,1306.3,1302.8
03/02/2014,1302.8,1280,1312,1285
04/02/2014,1285,1275.5,1285,1280.5
05/02/2014,1280.5,1280.5,1295.5,1291.8
06/02/2014,1291.8,1291.8,1313.8,1307
07/02/2014,1307,1307,1315.3,1311.5
10/02/2014,1311.5,1311.5,1319.3,1317.3
11/02/2014,1317.3,1317.3,1337,1334.5
12/02/2014,1334.5,1328.8,1341,1329.8
13/02/2014,1329.8,1318.5,1331.5,1330
14/02/2014,1330,1328.5,1336.8,1335.3
17/02/2014,1335.3,1335.3,1345.8,1342.3
18/02/2014,1342.3,1325.5,1343.8,1327.3
19/02/2014,1327.3,1324.3,1338.3,1337.8
20/02/2014,1337.8,1324.5,1343,1342
21/02/2014,1342,1342,1349.3,1348.1
24/02/2014,1348.1,1340.8,1363,1360
25/02/2014,1360,1353,1363.5,1362.5
26/02/2014,1362.5,1358,1364.3,1363.8
27/02/2014,1363.8,1348.8,1363.8,1357
28/02/2014,1357,1353.3,1361.5,1359.5
03/03/2014,1359.5,1323,1359.5,1324.8
04/03/2014,1324.8,1324.8,1354.8,1354.5
05/03/2014,1354.5,1351.5,1358,1354.5
06/03/2014,1354.5,1354.5,1366.5,1365
07/03/2014,1365,1346.5,1366.3,1349
10/03/2014,1349,1331,1357.5,1350.5
11/03/2014,1350.5,1343.3,1356.3,1350.5
12/03/2014,1350.5,1332.5,1350.5,1336
13/03/2014,1336,1323.5,1341.8,1328.5
14/03/2014,1328.5,1307.5,1328.5,1317
17/03/2014,1317,1316.5,1345.3,1339.8
18/03/2014,1339.8,1333.8,1352.5,1349
19/03/2014,1349,1347.6,1353.7,1352
20/03/2014,1352,1337.5,1352,1347
21/03/2014,1347,1346.5,1354.8,1351
24/03/2014,1351,1316.3,1351,1318
25/03/2014,1318,1318,1334,1332
26/03/2014,1332,1332,1344.3,1335
27/03/2014,1335,1325.5,1335,1330
28/03/2014,1330,1330,1338.8,1334
31/03/2014,1334,1334,1354.8,1351.5
01/04/2014,1351.5,1351.5,1366.5,1363.8
02/04/2014,1363.8,1363,1371.3,1365.5
03/04/2014,1365.5,1363.5,1370,1364.5
04/04/2014,1364.5,1363.3,1373,1365.3
07/04/2014,1365.3,1352.8,1365.3,1353.5
08/04/2014,1353.5,1348.5,1360,1358.5
09/04/2014,1358.5,1358.5,1368,1362.3
10/04/2014,1362.3,1350,1369.5,1350
11/04/2014,1350,1327.6,1350,1343.8
14/04/2014,1343.8,1332,1350.6,1346
15/04/2014,1346,1328.8,1352,1329.5
16/04/2014,1329.5,1329.5,1342,1340.2
17/04/2014,1340.2,1323.8,1340.2,1327.5
22/04/2014,1327.5,1327.5,1356,1355.5
23/04/2014,1355.5,1337.8,1355.5,1338.5
24/04/2014,1338.5,1336,1354.8,1351.8
25/04/2014,1351.8,1342.5,1354,1343.3
28/04/2014,1343.3,1338.3,1354,1344
29/04/2014,1344,1344,1358.3,1357.5
30/04/2014,1357.5,1355.8,1362,1359.5
02/05/2014,1359.5,1350.5,1363.3,1353
05/05/2014,1353,1340,1357,1353.8
06/05/2014,1353.8,1345,1359.8,1348.5
07/05/2014,1348.5,1336.3,1349.8,1337.3
08/05/2014,1337.3,1337.3,1358.8,1356.5
09/05/2014,1356.5,1348,1356.5,1349.5
12/05/2014,1349.5,1349.5,1363.5,1361.5
13/05/2014,1361.5,1361.5,1372,1371.3
14/05/2014,1371.3,1369.3,1376.5,1375
15/05/2014,1375,1375,1386.5,1381
26/05/2014,1393,1393,1398.8,1396.3
27/05/2014,1396.3,1390,1400,1396.8
28/05/2014,1396.8,1390,1398.8,1393.3
30/05/2014,1393.3,1393.3,1405.8,1401.5
02/06/2014,1401.5,1398.3,1408.5,1399.3
03/06/2014,1399.3,1392.8,1399.5,1396.5
04/06/2014,1396.5,1391.8,1398.6,1397.3
05/06/2014,1397.3,1391,1402.3,1392.3
09/06/2014,1392.3,1392.3,1407.5,1405.5
10/06/2014,1405.5,1401.8,1407.5,1406.3
11/06/2014,1406.3,1398,1410,1399
12/06/2014,1399,1395.3,1402.8,1397.8
13/06/2014,1397.8,1383,1397.8,1391.5
16/06/2014,1391.5,1380.8,1392.8,1384.3
17/06/2014,1384.3,1380.5,1390.8,1385.3
18/06/2014,1385.3,1377,1389.8,1378.5
19/06/2014,1378.5,1378.5,1389.8,1386.4
23/06/2014,1386.4,1382.3,1400.8,1397.8
24/06/2014,1397.8,1393.8,1402.5,1402
25/06/2014,1402,1376,1402,1382
26/06/2014,1382,1371,1384.3,1373
27/06/2014,1373,1373,1381.5,1381
30/06/2014,1381,1376.5,1385.5,1379.5
01/07/2014,1379.5,1373.5,1385.5,1384.5
02/07/2014,1384.5,1384.5,1391.3,1388
03/07/2014,1388,1388,1410,1408
04/07/2014,1408,1399,1410,1400.5
07/07/2014,1400.5,1396.8,1405.3,1397.5
08/07/2014,1397.5,1381,1401,1382
09/07/2014,1382,1377,1385.8,1380.3
10/07/2014,1380.3,1355.3,1380.3,1359.5
11/07/2014,1359.5,1355,1366.5,1361.3
14/07/2014,1361.3,1361.3,1383.8,1382.8
15/07/2014,1382.8,1368.3,1385.8,1372
16/07/2014,1372,1371.4,1393,1392
17/07/2014,1392,1374.3,1392,1377.3
18/07/2014,1377.3,1373.1,1385,1384.2
21/07/2014,1384.2,1377.5,1389.3,1382.3
22/07/2014,1382.3,1382.3,1400.8,1398.3
23/07/2014,1398.3,1393.8,1401.8,1397
24/07/2014,1397,1396.5,1407.8,1405
25/07/2014,1405,1401,1408.8,1405.5
28/07/2014,1405.5,1394.8,1408.3,1400.3
29/07/2014,1400.3,1397,1405.3,1398
30/07/2014,1398,1396,1403.5,1397
31/07/2014,1397,1377.3,1400.8,1382
01/08/2014,1382,1360.3,1384.5,1361.8
04/08/2014,1361.8,1359,1371.8,1360.3
05/08/2014,1360.3,1359.8,1368.5,1365.3
06/08/2014,1365.3,1342,1365.3,1345.3
07/08/2014,1345.3,1332.3,1349.5,1334
08/08/2014,1334,1320.8,1334,1332.5
11/08/2014,1332.5,1332.5,1358,1357.5
12/08/2014,1357.5,1346,1357.5,1347.3
13/08/2014,1347.3,1347.3,1363,1359.3
14/08/2014,1359.3,1350,1359.3,1354.3
15/08/2014,1354.3,1354.3,1365,1360.5
18/08/2014,1360.5,1360.5,1370.3,1368
19/08/2014,1368,1368,1377.5,1376.5
20/08/2014,1376.5,1368,1381.8,1372.8
21/08/2014,1372.8,1372.8,1387,1385
22/08/2014,1385,1378.5,1388.8,1381.8
25/08/2014,1381.8,1381.8,1395.3,1394.5
26/08/2014,1394.5,1389.5,1398.8,1396.8
27/08/2014,1396.8,1393.3,1399,1397.8
28/08/2014,1397.8,1380.8,1397.8,1383.5
29/08/2014,1383.5,1382,1391,1387
01/09/2014,1387,1382.8,1393.8,1386.3
02/09/2014,1386.3,1384.8,1392.3,1388.3
03/09/2014,1388.3,1388.3,1402.8,1398.8
04/09/2014,1398.8,1391.5,1402.3,1397.5
05/09/2014,1397.5,1384.5,1397.8,1389.3
08/09/2014,1389.3,1383,1393.3,1392.8
09/09/2014,1392.8,1382.5,1392.8,1383.3
10/09/2014,1383.3,1376,1389.3,1389
11/09/2014,1389,1378,1394.5,1381.8
12/09/2014,1381.8,1381.8,1389.8,1388.8
15/09/2014,1388.8,1379.5,1397,1391.3
16/09/2014,1391.3,1384,1395.5,1394
17/09/2014,1394,1394,1409.5,1407.5
18/09/2014,1407.5,1406.5,1416.9,1415.5
19/09/2014,1415.5,1415.5,1424.5,1421.5
22/09/2014,1421.5,1413,1424,1418.5
23/09/2014,1418.5,1405,1418.5,1407.3
24/09/2014,1407.3,1400.3,1413.3,1410.3
25/09/2014,1410.3,1391,1414.8,1394.8
26/09/2014,1394.8,1388.3,1401.3,1397.3
29/09/2014,1397.3,1384,1400.8,1393.6
30/09/2014,1393.6,1392,1405,1404.3
01/10/2014,1404.3,1380,1404.3,1384.3
02/10/2014,1384.3,1351,1384.3,1354.3
03/10/2014,1354.3,1354.3,1372.3,1368.8
06/10/2014,1368.8,1364.5,1381.3,1367
07/10/2014,1367,1336.3,1367,1339
08/10/2014,1339,1325.8,1339,1331.3
09/10/2014,1331.3,1316,1349.3,1322.3
10/10/2014,1322.3,1297.3,1322.3,1301.3
13/10/2014,1301.3,1289,1308.3,1294.8
14/10/2014,1294.8,1287.5,1309,1307.5
15/10/2014,1307.5,1268.3,1308.3,1271.8
16/10/2014,1271.8,1246.5,1285.8,1272.5
17/10/2014,1272.5,1261,1310.5,1310.5
20/10/2014,1310.5,1292.8,1310.5,1307.3
21/10/2014,1307.3,1301.5,1338.5,1337.3
22/10/2014,1337.3,1334,1348,1344.5
23/10/2014,1344.5,1335.8,1364,1360
24/10/2014,1360,1353.5,1366,1359.3
27/10/2014,1359.3,1349,1374.3,1361
28/10/2014,1361,1361,1382,1379.5
29/10/2014,1379.5,1379.5,1394.3,1392
30/10/2014,1392,1380,1398.5,1396.5
31/10/2014,1396.5,1396.5,1416.8,1411.5
03/11/2014,1411.5,1396,1415.5,1398.3
04/11/2014,1398.3,1397.3,1407.8,1399.3
05/11/2014,1399.3,1399.3,1415,1412
06/11/2014,1412,1406.3,1423.5,1414
07/11/2014,1414,1404.8,1422.3,1410.3
10/11/2014,1410.3,1406.8,1419.3,1415.8
11/11/2014,1415.8,1415.8,1425.8,1424.5
12/11/2014,1424.5,1408.5,1427,1409.8
13/11/2014,1409.8,1409.8,1423.5,1421.3
14/11/2014,1421.3,1411.5,1424,1417.8
17/11/2014,1417.8,1407.8,1422,1420.5
18/11/2014,1420.5,1419,1433,1432
19/11/2014,1432,1426,1433,1427
20/11/2014,1427,1418.4,1431.8,1423.3
21/11/2014,1423.3,1423.3,1441.1,1441.1
24/11/2014,1441.1,1441.1,1457.5,1456.3
25/11/2014,1456.3,1455.5,1469,1467.8
26/11/2014,1467.8,1455.8,1475.8,1458
27/11/2014,1458,1458,1468,1466.5
28/11/2014,1466.5,1454,1467.8,1464.8
01/12/2014,1464.8,1448.5,1464.8,1449.5
02/12/2014,1449.5,1448.3,1464.3,1450.3
03/12/2014,1450.3,1450.3,1467.3,1464.8
04/12/2014,1464.8,1447.3,1473,1449.3
05/12/2014,1449.3,1449.3,1475.3,1473
08/12/2014,1473,1466.3,1473.8,1469
09/12/2014,1469,1448.5,1469,1452
10/12/2014,1452,1451,1463.5,1454
11/12/2014,1454,1446,1460.3,1455.3
12/12/2014,1455.3,1425,1455.3,1428.8
15/12/2014,1428.8,1406.3,1439,1409.3
16/12/2014,1409.3,1386.5,1415.3,1414
17/12/2014,1414,1397.5,1414,1406
18/12/2014,1406,1406,1442.1,1440.5
19/12/2014,1440.5,1439.5,1452.3,1447.5
22/12/2014,1447.5,1447.5,1466,1460.5
23/12/2014,1460.5,1460.5,1473,1470.5
29/12/2014,1470.5,1470.5,1480.8,1478
30/12/2014,1478,1461.3,1478,1466.8
02/01/2015,1466.8,1460.8,1473.5,1461.3
05/01/2015,1461.3,1453.3,1468.3,1455
07/01/2015,1455,1420.8,1455,1422.8
08/01/2015,1422.8,1422.8,1458.8,1455.3
09/01/2015,1455.3,1438.5,1461.5,1444.8
12/01/2015,1444.8,1444.3,1460.8,1454.5
13/01/2015,1454.5,1449.6,1469.8,1465
14/01/2015,1465,1435.3,1465,1436.8
15/01/2015,1436.8,1421.8,1457.8,1457
16/01/2015,1457,1448,1460.2,1460.2
19/01/2015,1460.2,1460.2,1479.3,1476
20/01/2015,1476,1476,1498.3,1490.3
21/01/2015,1490.3,1480,1501,1499.5
22/01/2015,1499.5,1499.5,1526.3,1523.8
23/01/2015,1523.8,1523.8,1540.5,1534
26/01/2015,1534,1526.8,1554.5,1552.5
27/01/2015,1552.5,1525.3,1554.3,1533
28/01/2015,1533,1533,1562.8,1558.8
29/01/2015,1558.8,1549.5,1571,1569.5
30/01/2015,1569.5,1569.5,1584,1572.3
02/02/2015,1572.3,1566.5,1578.8,1572.8
03/02/2015,1572.8,1572.8,1594.8,1594
04/02/2015,1594,1567.5,1597.5,1578.5
05/02/2015,1578.5,1572,1588,1585
